date,Weekly average order cycle time,Unable to connect to SAP,Approval system not available,activity_Approve by approver,activity_Create order,activity_Return by approver,activity_Submit for approval,activity_Submit to SAP,activity_Update order
2020-12-28 23:05:00+00:00,9.62,0,0,9.0,39.0,2.0,11.0,18.0,21.0
2020-12-28 23:10:00+00:00,9.62,0,0,9.0,39.0,2.0,11.0,18.0,21.0
2020-12-28 23:15:00+00:00,9.62,0,0,9.0,40.0,2.0,11.0,18.0,21.0
2020-12-28 23:20:00+00:00,9.62,0,0,9.0,40.0,2.0,10.0,18.0,21.0
2020-12-28 23:25:00+00:00,9.62,0,0,9.0,40.0,2.0,10.0,18.0,21.0
2020-12-28 23:30:00+00:00,9.62,0,0,9.0,40.0,2.0,10.0,18.0,21.0
2020-12-28 23:35:00+00:00,9.62,0,0,9.0,40.0,2.0,10.0,18.0,22.0
2020-12-28 23:40:00+00:00,9.62,0,0,9.0,39.0,2.0,10.0,18.0,22.0
2020-12-28 23:45:00+00:00,9.62,0,0,9.0,39.0,2.0,10.0,18.0,21.0
2020-12-28 23:50:00+00:00,9.62,0,0,9.0,38.0,2.0,10.0,18.0,21.0
2020-12-28 23:55:00+00:00,9.62,0,0,9.0,39.0,2.0,10.0,18.0,21.0
2020-12-29 00:00:00+00:00,9.62,0,0,9.0,39.0,2.0,10.0,18.0,21.0
2020-12-29 00:05:00+00:00,9.62,0,0,9.0,39.0,2.0,10.0,18.0,22.0
2020-12-29 00:10:00+00:00,9.62,0,0,9.0,39.0,2.0,10.0,18.0,22.0
2020-12-29 00:15:00+00:00,9.62,0,0,9.0,38.0,2.0,10.0,18.0,22.0
2020-12-29 00:20:00+00:00,9.62,0,0,8.0,38.0,2.0,10.0,17.0,22.0
2020-12-29 00:25:00+00:00,9.62,0,0,8.0,38.0,2.0,10.0,17.0,22.0
2020-12-29 00:30:00+00:00,9.62,0,0,8.0,37.0,2.0,10.0,17.0,22.0
2020-12-29 00:35:00+00:00,9.62,0,0,8.0,37.0,2.0,10.0,17.0,22.0
2020-12-29 00:40:00+00:00,9.62,0,0,8.0,38.0,2.0,11.0,17.0,22.0
2020-12-29 00:45:00+00:00,9.62,0,0,8.0,37.0,2.0,10.0,17.0,20.0
2020-12-29 00:50:00+00:00,9.62,0,0,8.0,37.0,2.0,9.0,17.0,19.0
2020-12-29 00:55:00+00:00,9.62,0,0,8.0,37.0,2.0,9.0,17.0,19.0
2020-12-29 01:00:00+00:00,9.62,0,0,8.0,36.0,2.0,9.0,17.0,19.0
2020-12-29 01:05:00+00:00,9.62,0,0,8.0,34.0,2.0,8.0,17.0,20.0
2020-12-29 01:10:00+00:00,9.62,0,0,6.0,33.0,2.0,8.0,17.0,21.0
2020-12-29 01:15:00+00:00,9.62,0,0,6.0,32.0,2.0,8.0,16.0,20.0
2020-12-29 01:20:00+00:00,9.62,0,0,5.0,33.0,1.0,8.0,15.0,19.0
2020-12-29 01:25:00+00:00,9.62,0,0,5.0,32.0,1.0,8.0,14.0,19.0
2020-12-29 01:30:00+00:00,9.62,0,0,5.0,32.0,1.0,8.0,14.0,19.0
2020-12-29 01:35:00+00:00,9.62,0,0,5.0,32.0,1.0,8.0,14.0,19.0
2020-12-29 01:40:00+00:00,9.62,0,0,5.0,32.0,1.0,8.0,14.0,19.0
2020-12-29 01:45:00+00:00,9.62,0,0,5.0,31.0,1.0,8.0,14.0,19.0
2020-12-29 01:50:00+00:00,9.62,0,0,5.0,32.0,1.0,8.0,14.0,20.0
2020-12-29 01:55:00+00:00,9.62,0,0,5.0,31.0,1.0,8.0,14.0,19.0
2020-12-29 02:00:00+00:00,9.62,0,0,5.0,30.0,1.0,8.0,14.0,19.0
2020-12-29 02:05:00+00:00,9.62,0,0,5.0,30.0,1.0,8.0,14.0,19.0
2020-12-29 02:10:00+00:00,9.62,0,0,5.0,31.0,1.0,8.0,14.0,19.0
2020-12-29 02:15:00+00:00,9.62,0,0,6.0,32.0,1.0,8.0,14.0,20.0
2020-12-29 02:20:00+00:00,9.62,0,0,6.0,32.0,1.0,8.0,14.0,20.0
2020-12-29 02:25:00+00:00,9.62,0,0,6.0,33.0,1.0,8.0,14.0,20.0
2020-12-29 02:30:00+00:00,9.62,0,0,6.0,34.0,1.0,9.0,14.0,21.0
2020-12-29 02:35:00+00:00,9.62,0,0,6.0,35.0,1.0,9.0,13.0,21.0
2020-12-29 02:40:00+00:00,9.62,0,0,6.0,35.0,1.0,9.0,13.0,21.0
2020-12-29 02:45:00+00:00,9.62,0,0,6.0,35.0,1.0,9.0,12.0,20.0
2020-12-29 02:50:00+00:00,9.62,0,0,6.0,35.0,1.0,9.0,12.0,20.0
2020-12-29 02:55:00+00:00,9.62,0,0,6.0,34.0,1.0,8.0,12.0,20.0
2020-12-29 03:00:00+00:00,9.62,0,0,6.0,34.0,1.0,8.0,12.0,20.0
2020-12-29 03:05:00+00:00,9.62,0,0,6.0,34.0,1.0,8.0,12.0,21.0
2020-12-29 03:10:00+00:00,9.62,0,0,6.0,34.0,1.0,8.0,13.0,20.0
2020-12-29 03:15:00+00:00,10.7,0,0,5.0,34.0,1.0,8.0,12.0,20.0
2020-12-29 03:20:00+00:00,10.7,0,0,5.0,34.0,1.0,8.0,11.0,20.0
2020-12-29 03:25:00+00:00,10.7,0,0,5.0,34.0,0.0,6.0,10.0,18.0
2020-12-29 03:30:00+00:00,10.7,0,0,5.0,34.0,0.0,6.0,10.0,17.0
2020-12-29 03:35:00+00:00,10.06,0,0,5.0,33.0,0.0,6.0,10.0,17.0
2020-12-29 03:40:00+00:00,10.06,0,0,4.0,32.0,0.0,6.0,10.0,17.0
2020-12-29 03:45:00+00:00,10.06,0,0,4.0,32.0,0.0,6.0,10.0,17.0
2020-12-29 03:50:00+00:00,10.06,0,0,4.0,32.0,0.0,6.0,10.0,17.0
2020-12-29 03:55:00+00:00,10.06,0,0,4.0,32.0,0.0,6.0,10.0,17.0
2020-12-29 04:00:00+00:00,10.06,0,0,4.0,33.0,0.0,6.0,10.0,17.0
2020-12-29 04:05:00+00:00,10.06,0,0,4.0,33.0,0.0,6.0,10.0,17.0
2020-12-29 04:10:00+00:00,10.06,0,0,4.0,34.0,0.0,6.0,10.0,17.0
2020-12-29 04:15:00+00:00,10.06,0,0,5.0,34.0,0.0,7.0,10.0,17.0
2020-12-29 04:20:00+00:00,10.06,0,0,5.0,34.0,0.0,7.0,10.0,17.0
2020-12-29 04:25:00+00:00,10.06,0,0,5.0,34.0,0.0,7.0,11.0,17.0
2020-12-29 04:30:00+00:00,9.94,0,0,5.0,34.0,0.0,7.0,11.0,18.0
2020-12-29 04:35:00+00:00,9.94,0,0,5.0,35.0,0.0,7.0,12.0,18.0
2020-12-29 04:40:00+00:00,10.95,0,0,5.0,33.0,0.0,7.0,12.0,18.0
2020-12-29 04:45:00+00:00,10.95,0,0,5.0,33.0,0.0,7.0,12.0,18.0
2020-12-29 04:50:00+00:00,10.95,0,0,6.0,33.0,0.0,7.0,11.0,18.0
2020-12-29 04:55:00+00:00,10.95,0,0,6.0,33.0,0.0,7.0,12.0,19.0
2020-12-29 05:00:00+00:00,10.95,0,0,6.0,32.0,0.0,7.0,12.0,20.0
2020-12-29 05:05:00+00:00,10.95,0,0,6.0,31.0,0.0,7.0,12.0,20.0
2020-12-29 05:10:00+00:00,10.95,0,0,6.0,31.0,0.0,7.0,12.0,20.0
2020-12-29 05:15:00+00:00,10.95,0,0,6.0,31.0,0.0,8.0,11.0,20.0
2020-12-29 05:20:00+00:00,10.95,0,0,6.0,31.0,0.0,8.0,12.0,19.0
2020-12-29 05:25:00+00:00,11.21,0,0,6.0,31.0,0.0,8.0,11.0,19.0
2020-12-29 05:30:00+00:00,11.21,0,0,6.0,31.0,0.0,8.0,11.0,20.0
2020-12-29 05:35:00+00:00,11.21,0,0,6.0,31.0,0.0,8.0,11.0,21.0
2020-12-29 05:40:00+00:00,11.21,0,0,6.0,32.0,0.0,9.0,11.0,20.0
2020-12-29 05:45:00+00:00,11.21,0,0,6.0,32.0,0.0,10.0,11.0,20.0
2020-12-29 05:50:00+00:00,11.21,0,0,6.0,31.0,1.0,10.0,11.0,20.0
2020-12-29 05:55:00+00:00,11.21,0,0,6.0,31.0,1.0,10.0,11.0,21.0
2020-12-29 06:00:00+00:00,11.21,0,0,6.0,31.0,1.0,10.0,11.0,22.0
2020-12-29 06:05:00+00:00,11.21,0,0,6.0,31.0,1.0,10.0,12.0,22.0
2020-12-29 06:10:00+00:00,11.38,0,0,6.0,31.0,1.0,10.0,12.0,22.0
2020-12-29 06:15:00+00:00,11.38,0,0,7.0,31.0,1.0,10.0,12.0,22.0
2020-12-29 06:20:00+00:00,11.38,0,0,7.0,31.0,1.0,10.0,12.0,22.0
2020-12-29 06:25:00+00:00,11.38,0,0,7.0,31.0,1.0,10.0,12.0,22.0
2020-12-29 06:30:00+00:00,11.38,0,0,7.0,31.0,1.0,10.0,12.0,23.0
2020-12-29 06:35:00+00:00,11.38,0,0,7.0,31.0,1.0,10.0,12.0,23.0
2020-12-29 06:40:00+00:00,11.38,0,0,7.0,31.0,1.0,10.0,13.0,24.0
2020-12-29 06:45:00+00:00,11.99,0,0,7.0,33.0,1.0,10.0,13.0,24.0
2020-12-29 06:50:00+00:00,11.99,0,0,7.0,33.0,1.0,10.0,13.0,25.0
2020-12-29 06:55:00+00:00,11.99,0,0,7.0,33.0,1.0,10.0,13.0,26.0
2020-12-29 07:00:00+00:00,11.99,0,0,7.0,33.0,1.0,10.0,13.0,26.0
2020-12-29 07:05:00+00:00,11.99,0,0,7.0,33.0,1.0,9.0,13.0,27.0
2020-12-29 07:10:00+00:00,11.99,0,0,7.0,30.0,1.0,9.0,13.0,28.0
2020-12-29 07:15:00+00:00,11.99,0,0,7.0,30.0,1.0,8.0,13.0,28.0
2020-12-29 07:20:00+00:00,11.99,0,0,7.0,31.0,1.0,8.0,13.0,28.0
2020-12-29 07:25:00+00:00,11.99,0,0,7.0,31.0,1.0,8.0,13.0,29.0
2020-12-29 07:30:00+00:00,11.99,0,0,7.0,31.0,1.0,8.0,13.0,29.0
2020-12-29 07:35:00+00:00,11.99,0,0,7.0,32.0,1.0,8.0,13.0,29.0
2020-12-29 07:40:00+00:00,11.99,0,0,7.0,32.0,1.0,7.0,13.0,29.0
2020-12-29 07:45:00+00:00,11.99,0,0,7.0,32.0,1.0,7.0,13.0,29.0
2020-12-29 07:50:00+00:00,11.99,0,0,7.0,31.0,1.0,7.0,13.0,29.0
2020-12-29 07:55:00+00:00,11.99,0,0,7.0,31.0,1.0,7.0,13.0,30.0
2020-12-29 08:00:00+00:00,11.99,0,0,7.0,31.0,1.0,7.0,13.0,29.0
2020-12-29 08:05:00+00:00,11.99,0,0,6.0,31.0,1.0,7.0,13.0,30.0
2020-12-29 08:10:00+00:00,11.99,0,0,6.0,31.0,1.0,7.0,13.0,30.0
2020-12-29 08:15:00+00:00,11.99,0,0,6.0,31.0,1.0,8.0,14.0,31.0
2020-12-29 08:20:00+00:00,12.5,0,0,6.0,31.0,1.0,9.0,13.0,32.0
2020-12-29 08:25:00+00:00,12.5,0,0,6.0,31.0,1.0,9.0,13.0,32.0
2020-12-29 08:30:00+00:00,12.5,0,0,6.0,31.0,1.0,10.0,13.0,33.0
2020-12-29 08:35:00+00:00,12.5,0,0,6.0,31.0,1.0,10.0,13.0,33.0
2020-12-29 08:40:00+00:00,12.5,0,1,6.0,31.0,1.0,10.0,13.0,33.0
2020-12-29 08:45:00+00:00,12.5,0,1,5.0,30.0,1.0,10.0,13.0,32.0
2020-12-29 08:50:00+00:00,12.5,0,1,5.0,29.0,1.0,10.0,13.0,32.0
2020-12-29 08:55:00+00:00,12.5,0,1,5.0,29.0,1.0,10.0,13.0,32.0
2020-12-29 09:00:00+00:00,12.5,0,1,5.0,29.0,1.0,10.0,12.0,32.0
2020-12-29 09:05:00+00:00,12.5,0,1,5.0,29.0,1.0,10.0,12.0,31.0
2020-12-29 09:10:00+00:00,12.5,0,1,5.0,29.0,1.0,10.0,12.0,31.0
2020-12-29 09:15:00+00:00,12.5,0,1,5.0,29.0,1.0,10.0,12.0,32.0
2020-12-29 09:20:00+00:00,12.5,0,1,5.0,29.0,1.0,10.0,11.0,33.0
2020-12-29 09:25:00+00:00,12.5,0,1,5.0,29.0,1.0,9.0,11.0,33.0
2020-12-29 09:30:00+00:00,12.5,0,1,4.0,30.0,1.0,9.0,11.0,33.0
2020-12-29 09:35:00+00:00,12.5,0,1,4.0,29.0,1.0,9.0,12.0,33.0
2020-12-29 09:40:00+00:00,12.84,0,1,4.0,29.0,1.0,9.0,11.0,33.0
2020-12-29 09:45:00+00:00,12.84,0,1,4.0,29.0,1.0,9.0,11.0,33.0
2020-12-29 09:50:00+00:00,12.84,0,1,4.0,29.0,1.0,9.0,11.0,33.0
2020-12-29 09:55:00+00:00,12.84,0,1,4.0,29.0,1.0,9.0,10.0,33.0
2020-12-29 10:00:00+00:00,12.84,0,1,4.0,29.0,1.0,9.0,10.0,33.0
2020-12-29 10:05:00+00:00,12.84,0,1,4.0,28.0,1.0,9.0,10.0,33.0
2020-12-29 10:10:00+00:00,12.84,0,1,4.0,28.0,1.0,9.0,10.0,33.0
2020-12-29 10:15:00+00:00,12.84,0,1,4.0,28.0,1.0,9.0,10.0,33.0
2020-12-29 10:20:00+00:00,12.84,0,1,4.0,28.0,1.0,9.0,10.0,34.0
2020-12-29 10:25:00+00:00,12.84,0,1,4.0,27.0,1.0,9.0,10.0,34.0
2020-12-29 10:30:00+00:00,12.84,0,1,4.0,27.0,1.0,9.0,10.0,34.0
2020-12-29 10:35:00+00:00,12.84,0,1,4.0,27.0,1.0,9.0,10.0,33.0
2020-12-29 10:40:00+00:00,12.84,0,1,4.0,26.0,1.0,9.0,10.0,33.0
2020-12-29 10:45:00+00:00,12.84,0,1,4.0,26.0,1.0,9.0,10.0,33.0
2020-12-29 10:50:00+00:00,12.84,0,1,4.0,26.0,1.0,9.0,10.0,33.0
2020-12-29 10:55:00+00:00,12.84,0,1,4.0,26.0,1.0,9.0,10.0,32.0
2020-12-29 11:00:00+00:00,12.84,0,1,4.0,25.0,1.0,9.0,10.0,32.0
2020-12-29 11:05:00+00:00,12.84,0,1,4.0,25.0,1.0,9.0,10.0,32.0
2020-12-29 11:10:00+00:00,12.84,0,1,4.0,25.0,1.0,9.0,10.0,32.0
2020-12-29 11:15:00+00:00,12.84,0,1,4.0,24.0,1.0,9.0,10.0,32.0
2020-12-29 11:20:00+00:00,12.84,0,1,4.0,24.0,1.0,9.0,10.0,32.0
2020-12-29 11:25:00+00:00,12.84,0,1,4.0,23.0,1.0,9.0,10.0,32.0
2020-12-29 11:30:00+00:00,12.84,0,1,4.0,22.0,1.0,9.0,10.0,33.0
2020-12-29 11:35:00+00:00,12.84,0,1,4.0,22.0,1.0,9.0,10.0,32.0
2020-12-29 11:40:00+00:00,12.84,0,1,4.0,22.0,1.0,9.0,11.0,32.0
2020-12-29 11:45:00+00:00,12.6,0,1,4.0,22.0,1.0,9.0,11.0,33.0
2020-12-29 11:50:00+00:00,12.6,0,1,4.0,22.0,1.0,9.0,11.0,34.0
2020-12-29 11:55:00+00:00,12.6,0,1,4.0,21.0,1.0,9.0,11.0,35.0
2020-12-29 12:00:00+00:00,12.6,0,1,4.0,21.0,1.0,9.0,11.0,35.0
2020-12-29 12:05:00+00:00,12.6,0,1,4.0,21.0,1.0,9.0,11.0,34.0
2020-12-29 12:10:00+00:00,12.6,0,1,4.0,20.0,1.0,9.0,11.0,34.0
2020-12-29 12:15:00+00:00,12.6,0,1,4.0,20.0,1.0,9.0,11.0,34.0
2020-12-29 12:20:00+00:00,12.6,0,1,4.0,20.0,1.0,9.0,11.0,35.0
2020-12-29 12:25:00+00:00,12.6,0,1,4.0,21.0,1.0,9.0,12.0,35.0
2020-12-29 12:30:00+00:00,13.03,0,1,4.0,22.0,1.0,9.0,12.0,35.0
2020-12-29 12:35:00+00:00,13.03,0,1,4.0,22.0,1.0,9.0,12.0,35.0
2020-12-29 12:40:00+00:00,13.03,0,1,4.0,21.0,1.0,8.0,12.0,35.0
2020-12-29 12:45:00+00:00,13.03,0,1,4.0,21.0,1.0,8.0,12.0,35.0
2020-12-29 12:50:00+00:00,13.03,0,1,4.0,22.0,1.0,8.0,12.0,35.0
2020-12-29 12:55:00+00:00,13.03,0,1,4.0,22.0,1.0,8.0,12.0,36.0
2020-12-29 13:00:00+00:00,13.03,0,1,4.0,22.0,1.0,8.0,13.0,37.0
2020-12-29 13:05:00+00:00,13.57,0,1,4.0,22.0,1.0,8.0,13.0,36.0
2020-12-29 13:10:00+00:00,13.57,0,1,4.0,22.0,1.0,8.0,13.0,35.0
2020-12-29 13:15:00+00:00,13.57,0,1,4.0,22.0,1.0,8.0,13.0,35.0
2020-12-29 13:20:00+00:00,13.57,0,1,4.0,21.0,1.0,8.0,13.0,35.0
2020-12-29 13:25:00+00:00,13.57,0,1,4.0,21.0,1.0,8.0,13.0,36.0
2020-12-29 13:30:00+00:00,13.57,0,1,4.0,21.0,1.0,8.0,13.0,36.0
2020-12-29 13:35:00+00:00,13.57,0,1,4.0,22.0,1.0,8.0,13.0,37.0
2020-12-29 13:40:00+00:00,13.57,0,1,4.0,22.0,1.0,8.0,13.0,37.0
2020-12-29 13:45:00+00:00,13.57,0,1,4.0,22.0,1.0,8.0,13.0,37.0
2020-12-29 13:50:00+00:00,13.57,0,1,4.0,21.0,1.0,8.0,13.0,36.0
2020-12-29 13:55:00+00:00,13.57,0,1,4.0,21.0,1.0,8.0,13.0,36.0
2020-12-29 14:00:00+00:00,13.57,0,1,4.0,21.0,1.0,8.0,13.0,36.0
2020-12-29 14:05:00+00:00,13.57,0,1,4.0,22.0,1.0,8.0,13.0,36.0
2020-12-29 14:10:00+00:00,13.57,0,1,4.0,21.0,1.0,8.0,13.0,36.0
2020-12-29 14:15:00+00:00,13.57,0,1,3.0,20.0,1.0,8.0,13.0,35.0
2020-12-29 14:20:00+00:00,13.57,0,1,3.0,20.0,1.0,8.0,13.0,35.0
2020-12-29 14:25:00+00:00,13.57,0,1,3.0,19.0,1.0,8.0,14.0,35.0
2020-12-29 14:30:00+00:00,14.04,0,1,3.0,18.0,1.0,7.0,14.0,34.0
2020-12-29 14:35:00+00:00,14.04,0,1,3.0,17.0,1.0,7.0,14.0,34.0
2020-12-29 14:40:00+00:00,14.04,0,1,3.0,17.0,1.0,7.0,14.0,34.0
2020-12-29 14:45:00+00:00,14.04,0,1,3.0,17.0,1.0,7.0,14.0,35.0
2020-12-29 14:50:00+00:00,14.04,0,1,3.0,18.0,1.0,7.0,14.0,35.0
2020-12-29 14:55:00+00:00,14.04,0,1,3.0,18.0,1.0,7.0,14.0,35.0
2020-12-29 15:00:00+00:00,14.04,0,1,3.0,17.0,1.0,7.0,14.0,35.0
2020-12-29 15:05:00+00:00,14.04,0,1,3.0,17.0,1.0,7.0,14.0,35.0
2020-12-29 15:10:00+00:00,14.04,0,1,7.0,18.0,2.0,15.0,14.0,35.0
2020-12-29 15:15:00+00:00,14.04,0,0,7.0,18.0,2.0,15.0,15.0,34.0
2020-12-29 15:20:00+00:00,14.69,0,0,7.0,18.0,2.0,15.0,15.0,34.0
2020-12-29 15:25:00+00:00,14.69,0,0,8.0,19.0,2.0,16.0,18.0,35.0
2020-12-29 15:30:00+00:00,14.86,0,0,8.0,19.0,2.0,16.0,17.0,35.0
2020-12-29 15:35:00+00:00,14.86,0,0,8.0,19.0,2.0,16.0,17.0,35.0
2020-12-29 15:40:00+00:00,14.86,0,0,8.0,19.0,2.0,16.0,17.0,35.0
2020-12-29 15:45:00+00:00,14.86,0,0,8.0,19.0,2.0,16.0,17.0,35.0
2020-12-29 15:50:00+00:00,14.86,0,0,8.0,19.0,2.0,16.0,17.0,35.0
2020-12-29 15:55:00+00:00,14.86,0,0,8.0,19.0,2.0,16.0,17.0,35.0
2020-12-29 16:00:00+00:00,14.86,0,0,8.0,18.0,2.0,16.0,17.0,35.0
2020-12-29 16:05:00+00:00,14.86,0,0,8.0,20.0,2.0,16.0,17.0,35.0
2020-12-29 16:10:00+00:00,14.86,0,0,8.0,19.0,2.0,16.0,17.0,35.0
2020-12-29 16:15:00+00:00,14.86,0,0,7.0,19.0,2.0,15.0,17.0,35.0
2020-12-29 16:20:00+00:00,14.86,0,0,8.0,20.0,2.0,15.0,18.0,35.0
2020-12-29 16:25:00+00:00,15.2,0,0,8.0,20.0,2.0,16.0,17.0,35.0
2020-12-29 16:30:00+00:00,15.2,0,0,8.0,20.0,2.0,16.0,17.0,34.0
2020-12-29 16:35:00+00:00,15.2,0,0,8.0,19.0,2.0,16.0,16.0,34.0
2020-12-29 16:40:00+00:00,15.2,0,0,8.0,19.0,2.0,16.0,16.0,34.0
2020-12-29 16:45:00+00:00,15.2,0,0,8.0,19.0,2.0,17.0,16.0,34.0
2020-12-29 16:50:00+00:00,15.2,0,0,7.0,19.0,2.0,17.0,16.0,34.0
2020-12-29 16:55:00+00:00,15.2,0,0,7.0,19.0,2.0,17.0,15.0,33.0
2020-12-29 17:00:00+00:00,15.2,0,0,7.0,19.0,2.0,17.0,15.0,32.0
2020-12-29 17:05:00+00:00,15.2,0,0,7.0,19.0,2.0,17.0,15.0,32.0
2020-12-29 17:10:00+00:00,15.2,0,0,7.0,20.0,2.0,17.0,15.0,33.0
2020-12-29 17:15:00+00:00,15.2,0,0,8.0,20.0,2.0,16.0,15.0,33.0
2020-12-29 17:20:00+00:00,15.2,0,0,8.0,20.0,2.0,16.0,14.0,34.0
2020-12-29 17:25:00+00:00,15.2,0,0,8.0,21.0,2.0,16.0,14.0,34.0
2020-12-29 17:30:00+00:00,15.2,0,0,9.0,21.0,2.0,16.0,15.0,33.0
2020-12-29 17:35:00+00:00,15.28,0,0,9.0,21.0,2.0,16.0,15.0,32.0
2020-12-29 17:40:00+00:00,15.28,0,0,9.0,20.0,2.0,15.0,16.0,33.0
2020-12-29 17:45:00+00:00,15.28,0,0,10.0,20.0,2.0,15.0,17.0,33.0
2020-12-29 17:50:00+00:00,15.35,0,0,11.0,21.0,1.0,15.0,17.0,33.0
2020-12-29 17:55:00+00:00,15.35,0,0,11.0,21.0,2.0,15.0,17.0,32.0
2020-12-29 18:00:00+00:00,15.35,0,0,12.0,21.0,2.0,16.0,17.0,32.0
2020-12-29 18:05:00+00:00,15.35,0,0,12.0,21.0,3.0,17.0,17.0,34.0
2020-12-29 18:10:00+00:00,15.52,0,0,12.0,22.0,3.0,17.0,18.0,34.0
2020-12-29 18:15:00+00:00,15.94,0,0,12.0,22.0,3.0,17.0,18.0,35.0
2020-12-29 18:20:00+00:00,15.94,0,0,12.0,22.0,3.0,17.0,20.0,38.0
2020-12-29 18:25:00+00:00,16.21,0,0,12.0,23.0,3.0,18.0,21.0,38.0
2020-12-29 18:30:00+00:00,16.29,0,0,12.0,23.0,3.0,18.0,21.0,38.0
2020-12-29 18:35:00+00:00,16.29,0,0,12.0,24.0,3.0,18.0,22.0,38.0
2020-12-29 18:40:00+00:00,16.74,0,0,12.0,26.0,3.0,18.0,21.0,37.0
2020-12-29 18:45:00+00:00,16.74,0,0,12.0,24.0,3.0,18.0,21.0,37.0
2020-12-29 18:50:00+00:00,16.74,0,0,13.0,23.0,3.0,18.0,21.0,39.0
2020-12-29 18:55:00+00:00,16.74,0,0,13.0,23.0,3.0,18.0,22.0,39.0
2020-12-29 19:00:00+00:00,17.41,0,0,13.0,24.0,3.0,19.0,22.0,39.0
2020-12-29 19:05:00+00:00,17.41,0,0,13.0,24.0,3.0,19.0,22.0,38.0
2020-12-29 19:10:00+00:00,17.41,0,0,15.0,24.0,3.0,20.0,24.0,38.0
2020-12-29 19:15:00+00:00,17.57,0,0,15.0,24.0,3.0,20.0,24.0,38.0
2020-12-29 19:20:00+00:00,17.57,0,0,15.0,23.0,3.0,20.0,24.0,38.0
2020-12-29 19:25:00+00:00,17.57,0,0,15.0,23.0,3.0,20.0,24.0,37.0
2020-12-29 19:30:00+00:00,17.57,0,0,15.0,23.0,3.0,20.0,25.0,37.0
2020-12-29 19:35:00+00:00,17.82,0,0,15.0,22.0,3.0,20.0,25.0,37.0
2020-12-29 19:40:00+00:00,17.82,0,0,15.0,22.0,3.0,20.0,25.0,38.0
2020-12-29 19:45:00+00:00,17.82,0,0,15.0,23.0,3.0,20.0,25.0,38.0
2020-12-29 19:50:00+00:00,17.82,0,0,15.0,23.0,3.0,20.0,25.0,39.0
2020-12-29 19:55:00+00:00,17.82,0,0,15.0,23.0,3.0,20.0,26.0,38.0
2020-12-29 20:00:00+00:00,17.82,0,0,15.0,23.0,3.0,20.0,27.0,40.0
2020-12-29 20:05:00+00:00,17.86,0,0,15.0,23.0,3.0,20.0,27.0,40.0
2020-12-29 20:10:00+00:00,17.86,0,0,15.0,23.0,3.0,20.0,28.0,40.0
2020-12-29 20:15:00+00:00,17.85,0,0,15.0,23.0,3.0,19.0,28.0,39.0
2020-12-29 20:20:00+00:00,17.92,0,0,15.0,23.0,3.0,18.0,28.0,38.0
2020-12-29 20:25:00+00:00,17.92,0,0,15.0,22.0,3.0,18.0,28.0,38.0
2020-12-29 20:30:00+00:00,17.92,0,0,16.0,22.0,3.0,17.0,28.0,37.0
2020-12-29 20:35:00+00:00,17.92,0,0,16.0,22.0,3.0,17.0,28.0,37.0
2020-12-29 20:40:00+00:00,17.92,0,0,16.0,22.0,3.0,17.0,28.0,37.0
2020-12-29 20:45:00+00:00,17.92,0,0,16.0,22.0,3.0,17.0,28.0,37.0
2020-12-29 20:50:00+00:00,17.92,0,0,16.0,22.0,3.0,17.0,28.0,37.0
2020-12-29 20:55:00+00:00,17.92,0,0,16.0,22.0,3.0,17.0,28.0,37.0
2020-12-29 21:00:00+00:00,17.92,0,0,16.0,23.0,3.0,17.0,28.0,37.0
2020-12-29 21:05:00+00:00,17.92,0,0,16.0,23.0,3.0,17.0,28.0,38.0
2020-12-29 21:10:00+00:00,17.92,0,0,16.0,23.0,3.0,17.0,28.0,38.0
2020-12-29 21:15:00+00:00,17.92,0,0,16.0,23.0,3.0,17.0,28.0,39.0
2020-12-29 21:20:00+00:00,17.92,0,0,16.0,23.0,3.0,17.0,29.0,38.0
2020-12-29 21:25:00+00:00,18.44,0,0,16.0,23.0,3.0,17.0,29.0,38.0
2020-12-29 21:30:00+00:00,18.44,0,0,16.0,22.0,3.0,17.0,29.0,38.0
2020-12-29 21:35:00+00:00,18.44,0,0,16.0,22.0,3.0,19.0,28.0,38.0
2020-12-29 21:40:00+00:00,18.44,0,0,16.0,22.0,3.0,20.0,28.0,38.0
2020-12-29 21:45:00+00:00,18.44,0,0,16.0,22.0,3.0,20.0,28.0,38.0
2020-12-29 21:50:00+00:00,18.44,0,0,17.0,22.0,3.0,20.0,28.0,38.0
2020-12-29 21:55:00+00:00,18.44,0,0,17.0,22.0,3.0,20.0,29.0,39.0
2020-12-29 22:00:00+00:00,18.18,0,0,18.0,22.0,3.0,20.0,29.0,39.0
2020-12-29 22:05:00+00:00,18.18,0,0,18.0,22.0,3.0,20.0,29.0,40.0
2020-12-29 22:10:00+00:00,18.18,0,0,18.0,22.0,3.0,20.0,29.0,40.0
2020-12-29 22:15:00+00:00,18.18,0,0,18.0,22.0,3.0,21.0,29.0,41.0
2020-12-29 22:20:00+00:00,18.18,0,0,18.0,22.0,3.0,21.0,30.0,40.0
2020-12-29 22:25:00+00:00,17.96,0,0,18.0,22.0,3.0,21.0,31.0,40.0
2020-12-29 22:30:00+00:00,17.96,0,0,18.0,22.0,3.0,21.0,31.0,40.0
2020-12-29 22:35:00+00:00,17.96,0,0,18.0,22.0,3.0,21.0,31.0,40.0
